Palavra;Peso;Classe favorecida
aborda;-0.030625862452315845;Verdadeira
abordada;0.022597901610788566;Fake
abordadas;0.0;Neutra
abordado;0.19482284727360868;Fake
abordados;0.009212465278736329;Fake
abordagem;0.08807170952425013;Fake
abordagens;-0.01811207245438025;Verdadeira
abordam;-0.0377470403130065;Verdadeira
abordando;-0.05679617527826608;Verdadeira
abordar;0.010967851881649487;Fake
abordou;-0.037314574667644755;Verdadeira
abortar;0.1255737954909244;Fake
aborto;0.04488201456327302;Fake
abortos;-0.03588400578783738;Verdadeira
about;-0.07876415668657737;Verdadeira
abra;0.0014867596476437048;Fake
abrace;-0.2412738781255696;Verdadeira
abraham;-0.0203379063242243;Verdadeira
abraji;-0.006923215231969962;Verdadeira
abramo;0.07545996379042255;Fake
abrange;0.003469005424711634;Fake
abrangente;0.08741951140086872;Fake
abrangência;-0.026312859661776506;Verdadeira
abrantes;0.0;Neutra
abravanel;-0.15718687705897763;Verdadeira
abraão;0.0;Neutra
abraçado;-0.00878553746242308;Verdadeira
abraçar;0.1798287898445537;Fake
abraço;-0.05195184933561341;Verdadeira
abraços;0.08600747335290865;Fake
abraçou;-0.024801592407705707;Verdadeira
abre;-0.27879523678842244;Verdadeira
abrem;0.09854673636788155;Fake
abreu;-0.136994479607113;Verdadeira
abri;0.06239001840838637;Fake
abria;-0.10054600613126147;Verdadeira
abriga;-0.08969003269804136;Verdadeira
abrigadas;-0.06998043230982404;Verdadeira
abrigado;-0.13744214540124977;Verdadeira
abrigados;-0.003927507579501333;Verdadeira
abrigando;-0.0007211460656598052;Verdadeira
abrigar;-0.11021650169602819;Verdadeira
abrigaria;-0.025505563626086077;Verdadeira
abrigava;-0.01209625057463451;Verdadeira
abrigo;-0.0017918033270240483;Verdadeira
abrigos;0.07298759313976018;Fake
abrigou;0.03047904038667462;Fake
abril;-0.5092250635531692;Verdadeira
abrindo;-0.07069536770230367;Verdadeira
abrir;-0.022698177928878818;Verdadeira
abriram;-0.016157734904293102;Verdadeira
abriria;-0.037595942130786486;Verdadeira
abrirá;0.0251161386363239;Fake
abrisse;0.08174158103989636;Fake
abriu;0.09233796065260362;Fake
abro;-0.12125100231469214;Verdadeira
abrão;0.020692631828288666;Fake
absoluta;-0.042363009066676026;Verdadeira
absolutamente;-0.12595126906248807;Verdadeira
absoluto;0.19458065339296515;Fake
absolutos;0.04485852050093358;Fake
absolva;0.0;Neutra
absolve;0.09737220567042773;Fake
absolvendo;0.0;Neutra
absolver;0.09961667166381089;Fake
absolveu;-0.04051160784455731;Verdadeira
absolvida;0.1983612848941088;Fake
absolvido;-0.013625685004950401;Verdadeira
absolvidos;-0.03386268472933664;Verdadeira
absolvição;0.057571382540749116;Fake
absolvições;0.0;Neutra
absorvido;0.03524858563708549;Fake
absorção;0.11883183795798621;Fake
abstenha;-0.02350745495025429;Verdadeira
abstenção;0.12765050085111448;Fake
abstenções;-0.014365041424423167;Verdadeira
abster;-0.050474215217052656;Verdadeira
abstinência;-0.009261051717362703;Verdadeira
abstiveram;0.07987375072004085;Fake
abstrata;0.04436084597349227;Fake
absurda;-0.022467425659359296;Verdadeira
absurdamente;0.06465574636152976;Fake
absurdas;0.0834924180033845;Fake
absurdo;0.06900168983295879;Fake
absurdos;-0.005120915040801798;Verdadeira
abu;-0.060066115399693365;Verdadeira
abundantes;-0.046236579064987945;Verdadeira
abundância;0.011482952461971174;Fake
abusa;-0.10457193702718917;Verdadeira
abusada;-0.03804264393577526;Verdadeira
abusado;-0.020380332646602134;Verdadeira
abusador;0.0;Neutra
abusar;0.11792891030540434;Fake
abusaram;-0.011389903292786177;Verdadeira
abusiva;-0.08381606004112674;Verdadeira
abusivas;-0.0246582389918605;Verdadeira
abusivo;-0.11095866604248254;Verdadeira
abuso;-0.15323263861225428;Verdadeira
abusos;-0.002368081048850114;Verdadeira
abusou;-0.011586888797304214;Verdadeira
abóbora;-0.02622754476443631;Verdadeira
ac;0.012500198145837181;Fake
acaba;0.2036473281967625;Fake
acabado;0.02014687527088635;Fake
acabam;0.08987129114818393;Fake
acabamento;-0.027381798286401637;Verdadeira
acabamos;-0.013509109267915355;Verdadeira
acabando;-0.08624811048417486;Verdadeira
acabar;0.3732963775009597;Fake
acabaram;0.10108269698727707;Fake
acabarem;0.015142453889934775;Fake
acabaria;0.028928470589742284;Fake
acabará;0.09250935155722192;Fake
acabarão;-0.012395118363114481;Verdadeira
acabasse;-0.0003363414244345162;Verdadeira
acabava;-0.007328438293101367;Verdadeira
acabavam;-5.963111948670274e-19;Verdadeira
acabe;-0.10176560924879145;Verdadeira
acabei;-0.10316503667269461;Verdadeira
acabem;-0.006035906147145015;Verdadeira
acabo;0.03287090224990695;Fake
acabou;0.27348016100273176;Fake
academia;-0.05905032477859902;Verdadeira
academias;0.004232636921152019;Fake
acadêmica;-0.006244565373416653;Verdadeira
acadêmicas;0.004354305463640196;Fake
acadêmico;-0.08088203298762583;Verdadeira
acadêmicos;-0.03617822277212866;Verdadeira
acalmar;-0.06944105421469358;Verdadeira
acalmasse;-0.004574582926830268;Verdadeira
acalorada;0.03029961475589939;Fake
acampamento;-0.02665021464475045;Verdadeira
acarajé;0.11130375168023363;Fake
acareação;0.0;Neutra
acarreta;4.336808689942018e-19;Fake
acarretar;0.07128389575017449;Fake
acaso;-0.0791065390026005;Verdadeira
acatada;-0.10740226405337781;Verdadeira
acatado;-0.048852432535122295;Verdadeira
acatar;-0.03549802752017437;Verdadeira
acatou;0.10408070050466649;Fake
access;-0.15099805477056505;Verdadeira
aceita;-0.2085005676472333;Verdadeira
aceitado;-0.00039847452957225346;Verdadeira
aceitam;-0.08933624165245893;Verdadeira
aceitamos;0.05380409994818304;Fake
aceitando;0.02866620099061172;Fake
aceitar;0.1389549933017402;Fake
aceitaram;0.12026160802906376;Fake
aceitarem;0.0;Neutra
aceitaria;-0.011076830631174766;Verdadeira
aceitariam;0.038325876034377766;Fake
aceitará;-0.035514412649291074;Verdadeira
aceitas;-0.018542741524284707;Verdadeira
aceitasse;0.019777755012583397;Fake
aceitava;-0.016287494633650812;Verdadeira
aceitação;-0.1650754570143093;Verdadeira
aceite;-0.12141782774080886;Verdadeira
aceitei;-0.059441167950306385;Verdadeira
aceitem;-0.014525198540620128;Verdadeira
aceito;-0.14264489098475805;Verdadeira
aceitos;-0.002341787091986345;Verdadeira
aceitou;-0.39355868126159954;Verdadeira
aceitá;-0.002371210391902522;Verdadeira
aceitáveis;-0.00998016191827853;Verdadeira
aceitável;0.10177445692622997;Fake
acelera;-0.03375639194924107;Verdadeira
acelerada;-0.028112362231570435;Verdadeira
acelerado;-0.03395828944629697;Verdadeira
acelerador;0.0;Neutra
acelerando;-0.023621786257163227;Verdadeira
acelerar;0.041568936629638266;Fake
aceleração;-0.032446738489200634;Verdadeira
acelerou;0.11034076431426829;Fake
acena;-0.008830330633478808;Verdadeira
acende;0.007976190195253252;Fake
acender;0.004108572210476254;Fake
acendeu;0.12273134408044829;Fake
aceno;0.0;Neutra
acenou;-0.030670407672456972;Verdadeira
acentuada;-0.01218448847795147;Verdadeira
acentuado;-0.010745011672767035;Verdadeira
acentuar;-0.042595389409606714;Verdadeira
acerca;0.13353027562956846;Fake
acerta;-0.14424776402160713;Verdadeira
acertada;-0.04416935496978283;Verdadeira
acertadas;0.005859375823882727;Fake
acertado;0.00012567519998657128;Fake
acertados;-0.01529634189313888;Verdadeira
acertam;-0.05827524403335596;Verdadeira
acertando;0.09618378605426027;Fake
acertar;-0.18107472926997642;Verdadeira
acertaram;-0.06252092494506667;Verdadeira
acertei;-3.469446951953614e-18;Verdadeira
acerto;-0.09162705526255219;Verdadeira
acertos;-0.007163844224803759;Verdadeira
acertou;0.06633784356043232;Fake
acervo;0.159885260663795;Fake
acervos;0.0;Neutra
acessada;-5.421010862427522e-20;Verdadeira
acessado;-0.007530335090391845;Verdadeira
acessar;-0.05329129749111726;Verdadeira
acesse;-0.09175379669649639;Verdadeira
acessibilidade;-0.14441501610766277;Verdadeira
acesso;-0.07495726580588291;Verdadeira
acessos;0.043985327561356063;Fake
acessíveis;-0.06183569751094693;Verdadeira
acessível;-0.12418717132261273;Verdadeira
acessório;-0.00927630667279948;Verdadeira
acessórios;-0.0400261270241548;Verdadeira
acha;0.09815407184594603;Fake
achado;-0.04803404032575469;Verdadeira
acham;0.28829856149822636;Fake
achamos;-0.11689678076824112;Verdadeira
achando;-0.15009918365911193;Verdadeira
achar;-0.2959623115152958;Verdadeira
acharam;0.000334149813854273;Fake
acharem;-0.022280140996805056;Verdadeira
achava;-0.1873158427485146;Verdadeira
achavam;0.01637598348737193;Fake
ache;0.0012590209562871695;Fake
achei;0.07788952330750402;Fake
acho;-0.13602306288658733;Verdadeira
achou;0.1183489661955126;Fake
acidentado;-0.05062091512031477;Verdadeira
acidental;0.027520129860880812;Fake
acidentalmente;-0.026688855105790506;Verdadeira
acidente;0.014574466567735747;Fake
acidentes;-0.013330051176466995;Verdadeira
acima;0.11833910560606267;Fake
acinte;0.02684169914656392;Fake
aciona;0.11758895025765664;Fake
acionada;0.09856784928303482;Fake
acionado;-0.008368469353987412;Verdadeira
acionados;0.06774188966531881;Fake
acionar;-0.021545717107381675;Verdadeira
acionaram;0.09225460086956026;Fake
acionista;-0.04476742782044534;Verdadeira
acionistas;-0.04871572256108514;Verdadeira
acionou;0.043776988276281924;Fake
acionária;-0.0010192008577510465;Verdadeira
acionário;0.0;Neutra
acirrada;0.03396479900744884;Fake
acirramento;-0.0001768773839652242;Verdadeira
ackel;0.015076800762221397;Fake
acm;0.008782658444100243;Fake
acobertar;0.043104228806029016;Fake
acolhe;-0.03438665579702427;Verdadeira
acolher;-0.000960995123591344;Verdadeira
acolheu;-0.05793929787704434;Verdadeira
acolhida;-0.07909776193227715;Verdadeira
acolhido;0.11317345262016619;Fake
acolhidos;-0.004008241267943877;Verdadeira
acolhimento;-0.04885378088857169;Verdadeira
acomete;-0.005070881229742443;Verdadeira
acometeu;-0.028388383123699807;Verdadeira
acomodado;0.0;Neutra
acomodar;0.07951225225305662;Fake
acomodação;-0.003907196722586765;Verdadeira
acomodações;0.03391118626094977;Fake
acompanha;0.05229720381843836;Fake
acompanhada;-0.3119401175233487;Verdadeira
acompanhadas;-0.040943010964152066;Verdadeira
acompanhado;0.11638670585976872;Fake
acompanhados;-0.04719217414920978;Verdadeira
acompanham;-0.3384187555043794;Verdadeira
acompanhamento;-0.3176941374554074;Verdadeira
acompanhamos;0.03366861235669077;Fake
acompanhando;-0.08151331138347478;Verdadeira
acompanhante;0.021439328730703013;Fake
acompanhar;-0.09188684457874483;Verdadeira
acompanharam;-0.10838620721895319;Verdadeira
acompanhava;-0.00047755707798701754;Verdadeira
acompanhavam;0.023582755450510116;Fake
acompanhe;-0.042496930867340944;Verdadeira
acompanhei;0.010237181702798921;Fake
acompanho;-0.05248201243318642;Verdadeira
acompanhou;-0.05000887997192856;Verdadeira
acompanhá;-0.025554406778712;Verdadeira
aconselha;0.025406425275724866;Fake
aconselhado;-0.09810354225863017;Verdadeira
aconselhados;-0.014649490624598693;Verdadeira
aconselhamento;-0.012860660324035572;Verdadeira
aconselho;1.0842021724855044e-19;Fake
aconselhou;0.0033643305248365037;Fake
acontece;-0.07412926913353479;Verdadeira
acontecem;-0.20864870168893002;Verdadeira
acontecendo;0.10048327680230583;Fake
acontecer;0.21654848136230034;Fake
aconteceram;0.08181799901005594;Fake
aconteceria;-0.11507248833629434;Verdadeira
acontecerá;0.08654294783691312;Fake
acontecerão;-0.0413757270975525;Verdadeira
acontecesse;0.09083119490685036;Fake
aconteceu;0.15287662210636482;Fake
acontecia;0.014858180276437939;Fake
aconteciam;0.0;Neutra
acontecido;0.04385113786769214;Fake
acontecimento;-0.0295700360457226;Verdadeira
acontecimentos;-0.19900161450617276;Verdadeira
aconteça;0.08505327418403351;Fake
aconteçam;0.0;Neutra
acoplada;0.11292161186814174;Fake
acoplado;-0.0020248859261399643;Verdadeira
acorda;0.22800361595702995;Fake
acordada;-0.01862943998005902;Verdadeira
acordado;-0.15569215904757377;Verdadeira
acordando;0.03339123705943119;Fake
acordar;0.02138623715728218;Fake
acordaram;-0.019536049957548943;Verdadeira
acordei;-0.12394821634320254;Verdadeira
acordo;0.3001023363381074;Fake
acordos;0.020890923080987334;Fake
acordou;0.014907274968314944;Fake
acordão;0.17924705684059816;Fake
acostumada;-0.006961692709549715;Verdadeira
acostumado;-0.042971535167797205;Verdadeira
acostumados;0.01939399413742602;Fake
acostumando;-0.07285978968197758;Verdadeira
acre;-0.04433247586885568;Verdadeira
acreana;-0.01119252932147204;Verdadeira
acreano;-0.052400667367455835;Verdadeira
acredita;0.08295686689276646;Fake
acreditam;-0.02288049232815087;Verdadeira
acreditamos;-0.07497227204174035;Verdadeira
acreditando;-0.0030160325598559425;Verdadeira
acreditar;0.1480279087861725;Fake
acreditaram;0.0;Neutra
acreditaria;0.0856635166522535;Fake
acreditava;0.19176587291767913;Fake
acreditavam;0.06260757031032493;Fake
acredite;-0.06129860031695329;Verdadeira
acreditei;0.012391874647838887;Fake
acreditem;0.01270710649938004;Fake
acredito;0.22843204039455467;Fake
acreditou;0.026241071613382516;Fake
acrescenta;-0.21533915392559957;Verdadeira
acrescentado;-0.0583540947695306;Verdadeira
acrescentam;0.01873217167579247;Fake
acrescentando;-0.09596569046918813;Verdadeira
acrescentar;0.008843191679901382;Fake
acrescentaram;0.054882299030283486;Fake
acrescentou;-0.2754907390370393;Verdadeira
acréscimo;-0.006733240563549638;Verdadeira
acrônimo;-0.02416920929914051;Verdadeira
action;-0.015234357722471377;Verdadeira
acuado;0.029227990605424213;Fake
acuados;0.0;Neutra
acumula;0.04872786185097445;Fake
acumulada;0.0877618215149268;Fake
acumuladas;-0.04287010370114464;Verdadeira
acumulado;-0.0680619166142076;Verdadeira
acumulados;-0.029286999376420885;Verdadeira
acumulam;0.027896183855420458;Fake
acumulando;-0.02608094838188465;Verdadeira
acumular;-0.04745006715670478;Verdadeira
acumulava;-0.024821074154204835;Verdadeira
acumulou;-0.058670207839971664;Verdadeira
acusa;-0.029776663996355108;Verdadeira
acusada;0.05938105899149229;Fake
acusadas;-0.04670091970376906;Verdadeira
acusado;0.4659204715513366;Fake
acusador;0.002933667144152947;Fake
acusadores;0.04382775883476958;Fake
acusados;0.023197054670771076;Fake
acusam;-0.037606132763372144;Verdadeira
acusando;0.09618579427218842;Fake
acusar;-0.06337078433866682;Verdadeira
acusaram;-0.020973935903776244;Verdadeira
acusatória;0.031454079482648105;Fake
acusatórias;-0.004257934159965477;Verdadeira
acusatório;0.039032071164845604;Fake
acusava;-0.06289621331682194;Verdadeira
acusação;-0.10635070982319463;Verdadeira
acusações;0.174906369570529;Fake
acusou;0.19155303702800103;Fake
acusá;-0.021194631526193046;Verdadeira
acórdão;-0.022841749890137052;Verdadeira
acúmulo;0.020490257422614965;Fake
acústica;0.0;Neutra
ada;-0.01217974030591513;Verdadeira
adail;-0.02379335023850354;Verdadeira
adalberto;0.023132694387320202;Fake
adam;-0.016641985828592415;Verdadeira
adaptada;-0.04263370090183664;Verdadeira
adaptadas;0.02482938077709986;Fake
adaptado;-0.06599394118350135;Verdadeira
adaptados;-0.007755391219914546;Verdadeira
adaptando;-0.07307030419921298;Verdadeira
adaptar;-0.027028256547978847;Verdadeira
adaptação;-0.10859135390382084;Verdadeira
adaptações;0.0493850934217393;Fake
adaptou;0.006012393320468092;Fake
adelmário;0.02692790664060174;Fake
ademais;-0.0558028124195782;Verdadeira
ademar;-7.453889935837843e-20;Verdadeira
adentra;-0.017314138102912477;Verdadeira
adentrar;0.0;Neutra
adepto;-0.025651343593069174;Verdadeira
adeptos;-0.05760569762453653;Verdadeira
adequada;-0.038198988979668926;Verdadeira
adequadamente;-0.081371729115649;Verdadeira
adequadas;-0.034761952005687026;Verdadeira
adequado;-0.15109947316192182;Verdadeira
adequados;0.05415703737140563;Fake
adequar;-0.042615951223691405;Verdadeira
adequação;-0.015233355348410556;Verdadeira
adequações;-0.03264816218243711;Verdadeira
aderir;-0.06130897949227182;Verdadeira
aderiram;0.12383073052376165;Fake
aderiu;-0.04474222911203121;Verdadeira
aderência;-0.00977578347102662;Verdadeira
adesivos;-0.017576538050976625;Verdadeira
adesão;-0.15287789942675556;Verdadeira
adesões;0.0;Neutra
adeus;-0.0060922078315566045;Verdadeira
adia;0.0;Neutra
adiada;-0.0428520573774754;Verdadeira
adiadas;-0.046712125703538505;Verdadeira
adiado;0.06111467800763204;Fake
adiamento;0.0014198551439145958;Fake
adianta;0.022797226205948488;Fake
adiantado;0.07173162290611967;Fake
adiantamento;-0.03699769417340406;Verdadeira
adiantar;-0.1585135022242161;Verdadeira
adiante;0.2723816222997652;Fake
adiantou;0.04650655447916044;Fake
adiar;0.12471792854051225;Fake
adicionado;-0.0009468376122279997;Verdadeira
adicionais;-0.05233738747822899;Verdadeira
adicional;-0.12233155282401606;Verdadeira
adicionar;-0.01150119369920156;Verdadeira
adilson;-0.09722551287498934;Verdadeira
adiou;-0.03929840360613014;Verdadeira
adir;0.0;Neutra
adis;-0.01181184976592952;Verdadeira
aditivo;-0.0019383236733772824;Verdadeira
aditivos;-0.023908251416476223;Verdadeira
adivinhar;0.1270426564837484;Fake
adivinho;0.0;Neutra
adiz;-0.03516825162852449;Verdadeira
adição;-0.007022678048815633;Verdadeira
adjetivo;0.004066391098029202;Fake
adjetivos;-0.06833269894781313;Verdadeira
adjudicação;0.0;Neutra
adjunta;-0.00400980829854777;Verdadeira
adjunto;-0.07493216159643912;Verdadeira
admar;-0.08664542264880663;Verdadeira
administra;-0.09514621591448387;Verdadeira
administrada;0.14434436688635474;Fake
administradas;-0.0026640999101088365;Verdadeira
administrado;0.01571172216243371;Fake
administrador;0.12452162599389249;Fake
administradora;-0.04135660429864323;Verdadeira
administradores;-0.03890587698870534;Verdadeira
administrados;-0.0008272234520405936;Verdadeira
administram;-0.002604106739347624;Verdadeira
administrando;0.0;Neutra
administrar;-0.1795995995124443;Verdadeira
administrativa;0.06529277207926837;Fake
administrativamente;-0.00522404010727105;Verdadeira
administrativas;-0.035540177726888986;Verdadeira
administrativo;0.046445098640395775;Fake
administrativos;-0.02867865375207099;Verdadeira
administrava;-0.0706712986304982;Verdadeira
administração;-0.2471150066920115;Verdadeira
administrações;-0.013817898844138322;Verdadeira
administrou;0.02957890915469389;Fake
admira;-0.03040118453868237;Verdadeira
admiradores;-0.04195200177574172;Verdadeira
admiram;-0.031077353228880573;Verdadeira
admirar;-0.04963858225374651;Verdadeira
admirava;0.015479483391967423;Fake
admiração;0.02922505653460697;Fake
admiro;0.13405277916351624;Fake
